gas_resistance,humidity,pipeTemp,pressure,temperature,time,top_load
45325,13.36,23.25,994.52,23.84,11.03.25 14-44-04,0.02
45763,13.36,23.25,994.51,23.84,11.03.25 14-44-07,0.02
46059,13.33,23.25,994.51,23.84,11.03.25 14-44-10,0.0
46209,13.31,23.25,994.5,23.84,11.03.25 14-44-13,0.02
46309,13.28,23.25,994.51,23.84,11.03.25 14-44-16,-0.01
46562,13.26,23.25,994.5,23.84,11.03.25 14-44-22,-0.02
45960,13.26,23.25,994.49,23.83,11.03.25 14-44-25,-0.01
46460,13.26,23.25,994.49,23.83,11.03.25 14-44-28,0.01
46562,13.25,23.25,994.49,23.83,11.03.25 14-44-31,-0.0
46715,13.27,23.25,994.49,23.84,11.03.25 14-44-36,0.02
45861,13.36,23.25,994.5,23.83,11.03.25 14-44-39,-0.0
46059,13.41,23.25,994.51,23.83,11.03.25 14-44-42,-0.01
46613,13.43,23.25,994.51,23.84,11.03.25 14-44-45,0.0
48039,13.4,23.25,994.51,23.84,11.03.25 14-44-48,-0.0
48475,13.38,23.25,994.5,23.84,11.03.25 14-44-51,0.01
48530,13.34,23.25,994.5,23.84,11.03.25 14-44-54,-0.0
48558,13.37,23.25,994.5,23.85,11.03.25 14-44-57,-0.02
49287,13.36,23.25,994.49,23.85,11.03.25 14-45-00,-0.01
49834,13.31,23.25,994.49,23.85,11.03.25 14-45-03,-0.01
50156,13.26,23.25,994.49,23.85,11.03.25 14-45-06,-0.01
50009,13.2,23.25,994.48,23.85,11.03.25 14-45-09,0.0
50039,13.22,23.25,994.48,23.85,11.03.25 14-45-12,0.0
50245,13.27,23.25,994.47,23.85,11.03.25 14-45-15,-0.03
50693,13.24,23.25,994.46,23.85,11.03.25 14-45-17,-0.01
50904,13.21,23.25,994.44,23.85,11.03.25 14-45-20,-0.02
50996,13.17,23.25,994.43,23.85,11.03.25 14-45-23,-0.01
50874,13.16,23.25,994.42,23.85,11.03.25 14-45-26,-0.02
50965,13.16,23.25,994.4,23.85,11.03.25 14-45-29,-0.01
50935,13.16,23.25,994.4,23.85,11.03.25 14-45-32,-0.0
51395,13.16,23.25,994.4,23.85,11.03.25 14-45-35,0.01
51769,13.14,23.25,994.39,23.85,11.03.25 14-45-38,0.01
52053,13.13,23.25,994.4,23.85,11.03.25 14-45-41,0.0
52534,13.09,23.31,994.39,23.85,11.03.25 14-45-44,0.01
53255,13.04,23.25,994.39,23.85,11.03.25 14-45-47,0.01
53355,13.0,23.25,994.39,23.84,11.03.25 14-45-50,0.01
53758,12.95,23.25,994.39,23.84,11.03.25 14-45-53,0.04
53860,12.89,23.25,994.4,23.83,11.03.25 14-45-56,0.03
53691,12.88,23.31,994.4,23.83,11.03.25 14-45-59,0.03
54168,12.86,23.25,994.4,23.83,11.03.25 14-46-02,0.04
53826,12.85,23.25,994.4,23.83,11.03.25 14-46-05,0.05
53860,12.86,23.25,994.4,23.82,11.03.25 14-46-08,0.03
54479,12.87,23.25,994.39,23.82,11.03.25 14-46-11,0.05
54340,12.87,23.25,994.38,23.82,11.03.25 14-46-14,0.05
55006,12.85,23.25,994.38,23.82,11.03.25 14-46-17,0.05
55399,12.84,23.25,994.38,23.81,11.03.25 14-46-20,0.06
55471,12.83,23.25,994.37,23.81,11.03.25 14-46-23,0.05
55797,12.84,23.25,994.38,23.81,11.03.25 14-46-26,0.04
55724,12.86,23.25,994.38,23.81,11.03.25 14-46-29,0.06
55724,12.86,23.25,994.39,23.81,11.03.25 14-46-32,0.05
55870,12.85,23.25,994.4,23.81,11.03.25 14-46-34,0.07
56239,12.81,23.25,994.41,23.8,11.03.25 14-46-37,0.03
56462,12.8,23.25,994.41,23.8,11.03.25 14-46-40,0.06
56574,12.78,23.31,994.42,23.8,11.03.25 14-46-43,0.06
56952,12.75,23.25,994.41,23.8,11.03.25 14-46-46,0.02
57411,12.73,23.25,994.4,23.8,11.03.25 14-46-49,0.05
57879,12.72,23.25,994.42,23.79,11.03.25 14-46-52,0.04
57840,12.71,23.25,994.41,23.79,11.03.25 14-46-55,0.04
57489,12.72,23.25,994.4,23.79,11.03.25 14-46-58,0.06
57066,12.75,23.25,994.41,23.8,11.03.25 14-47-01,0.05
57257,12.8,23.25,994.4,23.8,11.03.25 14-47-03,0.03
56952,12.83,23.25,994.4,23.8,11.03.25 14-47-06,0.05
56800,12.86,23.25,994.39,23.8,11.03.25 14-47-12,0.02
55688,12.95,23.25,994.4,23.78,11.03.25 14-47-15,0.01
56239,12.97,23.25,994.42,23.78,11.03.25 14-47-18,0.04
56537,12.98,23.31,994.43,23.78,11.03.25 14-47-21,0.03
56762,12.99,23.25,994.41,23.78,11.03.25 14-47-24,0.03
56091,13.06,23.25,994.4,23.79,11.03.25 14-47-27,0.04
56387,13.16,23.25,994.39,23.79,11.03.25 14-47-30,0.03
56800,13.17,23.25,994.39,23.79,11.03.25 14-47-33,0.02
56838,13.16,23.31,994.39,23.79,11.03.25 14-47-36,0.02
56990,13.16,23.25,994.39,23.79,11.03.25 14-47-39,-0.0
57028,13.18,23.25,994.38,23.79,11.03.25 14-47-42,0.02
57028,13.19,23.25,994.38,23.79,11.03.25 14-47-45,0.0
57450,13.18,23.31,994.39,23.79,11.03.25 14-47-48,0.03
57722,13.15,23.31,994.39,23.79,11.03.25 14-47-51,0.01
58234,13.18,23.25,994.38,23.79,11.03.25 14-47-54,0.02
58354,13.2,23.31,994.37,23.79,11.03.25 14-47-57,0.03
58554,13.2,23.25,994.37,23.79,11.03.25 14-48-00,0.04
58554,13.2,23.25,994.36,23.79,11.03.25 14-48-03,0.02
58675,13.2,23.25,994.35,23.79,11.03.25 14-48-07,0.01
58594,13.22,23.25,994.35,23.79,11.03.25 14-48-10,0.02
59040,13.23,23.25,994.36,23.79,11.03.25 14-48-12,0.02
59040,13.25,23.25,994.35,23.79,11.03.25 14-48-15,-0.02
59122,13.26,23.25,994.35,23.79,11.03.25 14-48-18,-0.01
59163,13.28,23.25,994.36,23.79,11.03.25 14-48-21,-0.01
59204,13.31,23.31,994.36,23.8,11.03.25 14-48-24,-0.03
59204,13.31,23.31,994.36,23.8,11.03.25 14-48-27,-0.04
58675,13.32,23.31,994.35,23.8,11.03.25 14-48-30,-0.05
58076,13.32,23.25,994.35,23.8,11.03.25 14-48-33,-0.04
57997,13.32,23.25,994.35,23.8,11.03.25 14-48-36,-0.0
57918,13.33,23.31,994.35,23.8,11.03.25 14-48-38,-0.02
57957,13.33,23.31,994.35,23.81,11.03.25 14-48-41,-0.03
57800,13.32,23.25,994.35,23.81,11.03.25 14-48-44,-0.0
58434,13.32,23.25,994.35,23.81,11.03.25 14-48-47,-0.03
58959,13.31,23.25,994.35,23.81,11.03.25 14-48-50,-0.0
59040,13.32,23.31,994.35,23.81,11.03.25 14-48-53,-0.05
59081,13.31,23.31,994.34,23.81,11.03.25 14-48-56,-0.03
59327,13.32,23.25,994.35,23.81,11.03.25 14-48-59,-0.03
59827,13.33,23.31,994.35,23.81,11.03.25 14-49-02,-0.04
60249,13.34,23.31,994.34,23.81,11.03.25 14-49-05,-0.02
60164,13.34,23.25,994.35,23.81,11.03.25 14-49-08,-0.03
60164,13.34,23.31,994.35,23.81,11.03.25 14-49-11,-0.0
59659,13.35,23.31,994.36,23.81,11.03.25 14-49-14,0.01
59576,13.36,23.25,994.36,23.81,11.03.25 14-49-17,0.02
59785,13.37,23.31,994.36,23.81,11.03.25 14-49-19,0.0
60122,13.37,23.31,994.36,23.81,11.03.25 14-49-22,0.01
60122,13.37,23.25,994.36,23.81,11.03.25 14-49-25,0.02
60079,13.36,23.31,994.35,23.81,11.03.25 14-49-28,0.04
60981,13.34,23.31,994.35,23.81,11.03.25 14-49-34,0.02
59953,13.38,23.31,994.34,23.81,11.03.25 14-49-37,0.02
60122,13.38,23.31,994.35,23.8,11.03.25 14-49-40,0.03
60122,13.38,23.31,994.35,23.8,11.03.25 14-49-43,0.02
60677,13.37,23.31,994.35,23.8,11.03.25 14-49-46,0.02
61376,13.35,23.25,994.37,23.81,11.03.25 14-49-49,0.01
61686,13.35,23.31,994.37,23.81,11.03.25 14-49-52,0.01
61686,13.34,23.31,994.37,23.81,11.03.25 14-49-55,0.01
61820,13.33,23.31,994.37,23.81,11.03.25 14-49-58,-0.0
62362,13.32,23.25,994.36,23.81,11.03.25 14-50-01,0.03
62454,13.3,23.25,994.37,23.81,11.03.25 14-50-04,0.02
62822,13.29,23.31,994.36,23.81,11.03.25 14-50-07,0.02
63147,13.28,23.31,994.36,23.81,11.03.25 14-50-11,0.02
62683,13.28,23.31,994.35,23.81,11.03.25 14-50-14,0.02
63194,13.31,23.31,994.36,23.81,11.03.25 14-50-17,0.01
62868,13.3,23.31,994.35,23.81,11.03.25 14-50-20,0.03
63100,13.32,23.31,994.35,23.81,11.03.25 14-50-23,0.01
63194,13.33,23.31,994.35,23.81,11.03.25 14-50-26,0.03
64000,13.31,23.31,994.34,23.81,11.03.25 14-50-29,0.04
64096,13.27,23.31,994.34,23.81,11.03.25 14-50-32,0.03
64974,13.26,23.31,994.34,23.81,11.03.25 14-50-35,0.02
65222,13.25,23.31,994.33,23.81,11.03.25 14-50-38,0.03
65222,13.23,23.31,994.33,23.81,11.03.25 14-50-41,0.06
65523,13.21,23.31,994.34,23.81,11.03.25 14-50-44,0.02
65725,13.19,23.31,994.33,23.8,11.03.25 14-50-47,0.03
65322,13.21,23.31,994.34,23.8,11.03.25 14-50-50,0.02
65422,13.24,23.31,994.35,23.8,11.03.25 14-50-53,0.04
64925,13.26,23.31,994.35,23.8,11.03.25 14-50-56,0.02
65422,13.28,23.31,994.35,23.8,11.03.25 14-50-59,0.02
65123,13.28,23.31,994.36,23.81,11.03.25 14-51-02,0.04
65024,13.28,23.31,994.36,23.81,11.03.25 14-51-05,-0.0
65222,13.3,23.31,994.36,23.81,11.03.25 14-51-08,-0.02
65523,13.32,23.31,994.36,23.81,11.03.25 14-51-11,-0.0
65826,13.32,23.31,994.37,23.81,11.03.25 14-51-14,0.02
65674,13.31,23.31,994.36,23.81,11.03.25 14-51-17,0.01
65775,13.33,23.31,994.36,23.81,11.03.25 14-51-20,0.01
65775,13.3,23.31,994.36,23.81,11.03.25 14-51-23,0.02
66132,13.27,23.31,994.36,23.81,11.03.25 14-51-26,-0.0
66184,13.22,23.31,994.35,23.81,11.03.25 14-51-29,0.0
66649,13.19,23.31,994.35,23.81,11.03.25 14-51-31,0.01
66753,13.2,23.31,994.35,23.81,11.03.25 14-51-34,0.02
66963,13.25,23.31,994.35,23.82,11.03.25 14-51-37,0.02
66493,13.31,23.31,994.35,23.82,11.03.25 14-51-40,0.01
66963,13.35,23.31,994.35,23.82,11.03.25 14-51-43,0.01
66235,13.39,23.31,994.35,23.82,11.03.25 14-51-46,-0.02
66235,13.38,23.31,994.34,23.82,11.03.25 14-51-49,-0.01
66184,13.34,23.31,994.34,23.82,11.03.25 14-51-52,0.02
66701,13.32,23.31,994.34,23.82,11.03.25 14-51-55,0.02
66545,13.31,23.31,994.35,23.82,11.03.25 14-51-58,0.0
66493,13.32,23.31,994.34,23.82,11.03.25 14-52-01,0.03
66132,13.31,23.31,994.35,23.82,11.03.25 14-52-05,0.02
66338,13.29,23.31,994.34,23.82,11.03.25 14-52-08,-0.01
66963,13.28,23.31,994.34,23.82,11.03.25 14-52-11,-0.0
67599,13.27,23.31,994.35,23.82,11.03.25 14-52-14,0.01
67492,13.26,23.31,994.34,23.82,11.03.25 14-52-16,-0.0
68139,13.24,23.31,994.35,23.82,11.03.25 14-52-19,-0.01
67760,13.25,23.31,994.35,23.82,11.03.25 14-52-22,0.0
67760,13.24,23.31,994.36,23.82,11.03.25 14-52-25,0.01
67868,13.22,23.31,994.35,23.83,11.03.25 14-52-28,0.03
68412,13.22,23.31,994.35,23.83,11.03.25 14-52-31,-0.01
67868,13.27,23.31,994.36,23.83,11.03.25 14-52-34,0.02
68139,13.33,23.31,994.37,23.83,11.03.25 14-52-37,0.0
68357,13.35,23.31,994.37,23.83,11.03.25 14-52-40,-0.01
68030,13.38,23.31,994.36,23.84,11.03.25 14-52-43,0.02
68085,13.41,23.31,994.36,23.84,11.03.25 14-52-46,0.02
67439,13.46,23.31,994.36,23.84,11.03.25 14-52-49,0.02
67599,13.51,23.31,994.36,23.84,11.03.25 14-52-52,0.01
67386,13.54,23.31,994.36,23.84,11.03.25 14-52-55,0.01
67760,13.56,23.31,994.35,23.84,11.03.25 14-52-58,0.0
67279,13.52,23.31,994.35,23.84,11.03.25 14-53-01,-0.0
67546,13.48,23.38,994.35,23.84,11.03.25 14-53-06,-0.02
66753,13.52,23.31,994.36,23.83,11.03.25 14-53-09,-0.0
66858,13.53,23.31,994.36,23.84,11.03.25 14-53-12,-0.03
67173,13.52,23.31,994.36,23.84,11.03.25 14-53-15,-0.02
67976,13.5,23.31,994.36,23.84,11.03.25 14-53-18,-0.02
68139,13.5,23.38,994.37,23.84,11.03.25 14-53-21,-0.02
67922,13.48,23.38,994.36,23.84,11.03.25 14-53-25,0.01
68085,13.46,23.31,994.37,23.84,11.03.25 14-53-28,-0.02
68522,13.43,23.31,994.37,23.84,11.03.25 14-53-31,-0.04
68248,13.42,23.31,994.36,23.84,11.03.25 14-53-34,-0.05
68248,13.4,23.31,994.36,23.84,11.03.25 14-53-37,-0.04
68248,13.38,23.31,994.36,23.84,11.03.25 14-53-40,-0.02
68965,13.35,23.38,994.36,23.84,11.03.25 14-53-43,-0.03
69133,13.33,23.31,994.37,23.84,11.03.25 14-53-46,-0.02
69470,13.33,23.38,994.38,23.85,11.03.25 14-53-49,-0.02
69470,13.33,23.31,994.38,23.85,11.03.25 14-53-52,-0.01
69584,13.29,23.31,994.4,23.85,11.03.25 14-53-55,-0.05
69926,13.28,23.31,994.39,23.85,11.03.25 14-53-57,-0.03
70503,13.27,23.31,994.39,23.85,11.03.25 14-54-00,-0.01
70973,13.24,23.38,994.39,23.85,11.03.25 14-54-03,-0.05
70855,13.22,23.38,994.38,23.85,11.03.25 14-54-07,-0.02
70156,13.21,23.38,994.39,23.85,11.03.25 14-54-09,-0.03
70387,13.21,23.38,994.38,23.85,11.03.25 14-54-13,-0.03
71210,13.2,23.38,994.38,23.85,11.03.25 14-54-16,-0.02
71329,13.19,23.38,994.37,23.85,11.03.25 14-54-18,-0.05
71329,13.18,23.38,994.36,23.85,11.03.25 14-54-21,-0.03
71329,13.17,23.31,994.36,23.85,11.03.25 14-54-24,-0.03
71448,13.18,23.38,994.36,23.85,11.03.25 14-54-30,-0.04
70445,13.21,23.38,994.36,23.84,11.03.25 14-54-33,-0.03
70329,13.22,23.38,994.37,23.84,11.03.25 14-54-36,-0.03
70041,13.22,23.38,994.37,23.84,11.03.25 14-54-39,-0.04
70855,13.21,23.38,994.37,23.84,11.03.25 14-54-45,-0.04
70041,13.25,23.31,994.36,23.84,11.03.25 14-54-48,-0.03
69754,13.27,23.31,994.36,23.84,11.03.25 14-54-51,-0.01
70156,13.27,23.38,994.36,23.84,11.03.25 14-54-54,-0.03
70098,13.25,23.38,994.35,23.85,11.03.25 14-54-57,-0.03
69811,13.23,23.38,994.36,23.85,11.03.25 14-55-00,0.0
69926,13.21,23.38,994.36,23.85,11.03.25 14-55-03,-0.02
71091,13.17,23.38,994.36,23.86,11.03.25 14-55-06,0.21
71688,13.16,23.38,994.36,23.86,11.03.25 14-55-09,-0.05
71508,13.16,23.38,994.36,23.86,11.03.25 14-55-12,-0.01
71329,13.21,23.38,994.37,23.86,11.03.25 14-55-15,-0.02
71448,13.25,23.38,994.37,23.86,11.03.25 14-55-18,0.0
71568,13.27,23.38,994.37,23.87,11.03.25 14-55-21,-0.03
71388,13.3,23.38,994.37,23.87,11.03.25 14-55-24,-0.07
71448,13.3,23.38,994.37,23.87,11.03.25 14-55-27,-0.04
72603,13.3,23.38,994.37,23.87,11.03.25 14-55-30,-0.07
72418,13.3,23.38,994.38,23.88,11.03.25 14-55-33,-0.02
71930,13.28,23.38,994.37,23.88,11.03.25 14-55-36,-0.05
71930,13.31,23.38,994.37,23.88,11.03.25 14-55-39,-0.05
71748,13.34,23.38,994.37,23.88,11.03.25 14-55-42,-0.04
69868,13.58,23.38,994.38,23.89,11.03.25 14-55-45,-0.05
70041,14.0,23.38,994.38,23.9,11.03.25 14-55-48,-0.05
70445,14.03,23.38,994.4,23.91,11.03.25 14-55-51,-0.01
69357,13.93,23.38,994.41,23.92,11.03.25 14-55-54,0.83
69754,14.01,23.38,994.41,23.92,11.03.25 14-55-57,0.66
70156,13.96,23.38,994.41,23.93,11.03.25 14-56-00,-0.05
71210,13.82,23.38,994.4,23.94,11.03.25 14-56-03,-0.05
64240,14.14,23.38,994.4,23.95,11.03.25 14-56-06,-0.04
62683,15.53,23.44,994.41,23.96,11.03.25 14-56-09,-0.05
62868,16.14,23.38,994.41,23.97,11.03.25 14-56-12,-0.06
64728,16.17,23.38,994.41,23.98,11.03.25 14-56-15,-0.07
66081,15.84,23.44,994.43,23.98,11.03.25 14-56-18,-0.11
66441,15.43,23.44,994.44,23.99,11.03.25 14-56-21,-0.04
66753,15.25,23.44,994.44,24.0,11.03.25 14-56-24,-0.03
67599,14.99,23.38,994.43,24.01,11.03.25 14-56-27,-0.04
69470,14.62,23.44,994.43,24.01,11.03.25 14-56-30,-0.04
70620,14.32,23.44,994.43,24.02,11.03.25 14-56-33,-0.02
71329,14.09,23.44,994.43,24.02,11.03.25 14-56-36,0.0
72112,13.89,23.44,994.42,24.02,11.03.25 14-56-39,-0.0
72976,13.76,23.38,994.41,24.03,11.03.25 14-56-42,-0.01
73352,13.64,23.44,994.41,24.03,11.03.25 14-56-45,-0.01
73860,13.55,23.44,994.4,24.02,11.03.25 14-56-48,-0.0
73478,13.44,23.38,994.41,24.02,11.03.25 14-56-51,-0.03
73796,13.38,23.44,994.42,24.02,11.03.25 14-56-54,-0.02
74700,13.33,23.44,994.43,24.02,11.03.25 14-56-57,0.02
74831,13.27,23.44,994.43,24.02,11.03.25 14-57-00,0.02
75227,13.21,23.38,994.44,24.01,11.03.25 14-57-03,0.05
75227,13.16,23.44,994.43,24.01,11.03.25 14-57-06,0.0
75095,13.13,23.44,994.42,24.01,11.03.25 14-57-09,-0.01
75360,13.1,23.44,994.42,24.01,11.03.25 14-57-12,0.01
74897,13.09,23.38,994.41,24.01,11.03.25 14-57-15,-0.01
75294,13.07,23.44,994.41,24.01,11.03.25 14-57-18,0.01
75360,13.06,23.44,994.4,24.01,11.03.25 14-57-21,-0.01
75427,13.08,23.38,994.41,24.0,11.03.25 14-57-24,-0.02
75493,13.07,23.44,994.4,24.0,11.03.25 14-57-27,0.01
75627,13.07,23.44,994.4,24.0,11.03.25 14-57-30,-0.02
75560,13.06,23.44,994.4,24.0,11.03.25 14-57-33,0.01
75896,13.03,23.44,994.39,24.0,11.03.25 14-57-36,0.0
76440,13.0,23.44,994.38,23.99,11.03.25 14-57-39,0.01
76440,12.99,23.44,994.39,23.99,11.03.25 14-57-42,0.03
75095,13.01,23.44,994.39,23.99,11.03.25 14-57-45,0.01
73163,13.53,23.44,994.39,23.99,11.03.25 14-57-48,0.03
72480,13.97,23.44,994.39,24.0,11.03.25 14-57-50,0.0
73226,14.11,23.44,994.39,24.0,11.03.25 14-57-53,-0.01
73478,14.06,23.44,994.38,24.01,11.03.25 14-57-56,0.03
73732,14.0,23.44,994.4,24.01,11.03.25 14-57-59,0.0
72789,13.92,23.44,994.4,24.01,11.03.25 14-58-03,0.01
72665,13.89,23.44,994.4,24.02,11.03.25 14-58-06,-0.02
73163,13.8,23.44,994.4,24.02,11.03.25 14-58-09,-0.01
73860,13.66,23.44,994.41,24.03,11.03.25 14-58-12,-0.01
72418,13.71,23.44,994.41,24.03,11.03.25 14-58-15,-0.02
72789,13.95,23.44,994.4,24.03,11.03.25 14-58-18,-0.02
73352,13.88,23.44,994.4,24.04,11.03.25 14-58-21,-0.0
73924,13.74,23.44,994.39,24.04,11.03.25 14-58-24,-0.0
73988,13.62,23.44,994.39,24.04,11.03.25 14-58-27,-0.0
74831,13.5,23.44,994.38,24.04,11.03.25 14-58-30,-0.02
75694,13.39,23.44,994.38,24.04,11.03.25 14-58-33,0.0
75627,13.35,23.44,994.38,24.05,11.03.25 14-58-36,-0.01
75427,13.3,23.44,994.39,24.05,11.03.25 14-58-39,-0.02
75627,13.24,23.44,994.38,24.05,11.03.25 14-58-42,0.01
76167,13.19,23.44,994.38,24.05,11.03.25 14-58-45,-0.02
76032,13.16,23.44,994.38,24.06,11.03.25 14-58-50,1.97
74052,13.59,23.44,994.38,24.05,11.03.25 14-58-54,0.01
74766,13.59,23.44,994.37,24.06,11.03.25 14-58-57,-0.04
75294,13.53,23.44,994.38,24.06,11.03.25 14-59-00,0.12
75294,13.5,23.44,994.38,24.06,11.03.25 14-59-03,-0.02
76032,13.46,23.44,994.38,24.07,11.03.25 14-59-06,-0.02
75493,13.41,23.44,994.38,24.08,11.03.25 14-59-09,-0.04
74831,13.57,23.44,994.39,24.08,11.03.25 14-59-12,-0.02
75095,13.61,23.44,994.39,24.09,11.03.25 14-59-15,0.01
75029,13.51,23.44,994.39,24.09,11.03.25 14-59-18,-0.01
75493,13.46,23.44,994.39,24.09,11.03.25 14-59-21,-0.02
74831,13.48,23.44,994.39,24.1,11.03.25 14-59-24,-0.01
73860,13.63,23.44,994.39,24.11,11.03.25 14-59-27,-0.02
73605,13.68,23.44,994.38,24.11,11.03.25 14-59-30,-0.0
73605,13.63,23.44,994.38,24.11,11.03.25 14-59-36,-0.04
73038,13.58,23.5,994.38,24.1,11.03.25 14-59-39,-0.03
72603,13.56,23.5,994.39,24.1,11.03.25 14-59-42,-0.04
71508,13.68,23.5,994.39,24.1,11.03.25 14-59-45,-0.04
71688,13.92,23.56,994.39,24.1,11.03.25 14-59-48,-0.02
71448,14.03,23.56,994.38,24.11,11.03.25 14-59-51,-0.02
72541,14.06,23.62,994.38,24.11,11.03.25 14-59-54,-0.01
73038,13.99,23.62,994.39,24.11,11.03.25 14-59-57,0.01
74375,13.91,23.62,994.39,24.11,11.03.25 15-00-00,0.01
74052,13.83,23.62,994.39,24.11,11.03.25 15-00-03,-0.02
74181,13.74,23.69,994.38,24.11,11.03.25 15-00-06,-0.02
74700,13.68,23.69,994.39,24.1,11.03.25 15-00-09,-0.02
75227,13.65,23.69,994.38,24.1,11.03.25 15-00-12,-0.03
75427,13.65,23.69,994.39,24.1,11.03.25 15-00-15,-0.03
74635,13.62,23.69,994.39,24.1,11.03.25 15-00-18,-0.02
74700,13.56,23.75,994.39,24.1,11.03.25 15-00-21,-0.03
75427,13.53,23.75,994.38,24.1,11.03.25 15-00-24,-0.03
76167,13.48,23.75,994.38,24.09,11.03.25 15-00-27,0.01
77271,13.45,23.75,994.37,24.09,11.03.25 15-00-30,-0.01
77201,13.39,23.75,994.36,24.09,11.03.25 15-00-33,0.0
76372,13.35,23.75,994.37,24.08,11.03.25 15-00-36,0.01
76032,13.32,23.75,994.37,24.08,11.03.25 15-00-39,0.04
76167,13.31,23.75,994.36,24.08,11.03.25 15-00-42,-0.01
76992,13.28,23.75,994.36,24.08,11.03.25 15-00-45,0.01
76509,13.24,23.75,994.36,24.08,11.03.25 15-00-48,-0.01
76715,13.21,23.75,994.36,24.08,11.03.25 15-00-51,-0.01
77201,13.17,23.75,994.36,24.08,11.03.25 15-00-54,0.01
76235,13.15,23.75,994.35,24.07,11.03.25 15-00-57,-0.01
76577,13.13,23.81,994.35,24.07,11.03.25 15-00-59,-0.01
77201,13.12,23.81,994.36,24.07,11.03.25 15-01-02,-0.01
77411,13.11,23.75,994.36,24.07,11.03.25 15-01-05,0.02
77835,13.06,23.81,994.37,24.07,11.03.25 15-01-08,-0.0
78407,13.03,23.81,994.37,24.07,11.03.25 15-01-11,0.03
78624,12.99,23.81,994.37,24.07,11.03.25 15-01-14,0.01
78914,13.0,23.81,994.37,24.06,11.03.25 15-01-17,0.02
78696,13.05,23.81,994.36,24.06,11.03.25 15-01-20,-0.01
78479,13.05,23.81,994.36,24.06,11.03.25 15-01-23,0.01
78120,13.06,23.81,994.37,24.06,11.03.25 15-01-26,0.02
77764,13.07,23.81,994.37,24.06,11.03.25 15-01-29,0.03
78191,13.08,23.81,994.37,24.05,11.03.25 15-01-32,0.0
78987,13.04,23.81,994.37,24.05,11.03.25 15-01-35,0.02
79281,12.98,23.81,994.37,24.05,11.03.25 15-01-38,0.02
79281,12.96,23.81,994.37,24.05,11.03.25 15-01-41,-0.01
79503,12.97,23.81,994.38,24.04,11.03.25 15-01-44,0.0
80175,12.99,23.81,994.37,24.04,11.03.25 15-01-48,-0.02
80175,12.98,23.81,994.37,24.04,11.03.25 15-01-51,0.02
79725,12.98,23.81,994.37,24.04,11.03.25 15-01-54,0.02
80326,12.97,23.81,994.38,24.04,11.03.25 15-01-57,0.01
80477,12.95,23.81,994.37,24.04,11.03.25 15-01-59,-0.01
81476,12.94,23.81,994.36,24.04,11.03.25 15-02-02,0.03
81710,12.93,23.81,994.36,24.03,11.03.25 15-02-05,-0.01
80175,12.95,23.81,994.37,24.03,11.03.25 15-02-08,0.0
80935,12.95,23.81,994.36,24.03,11.03.25 15-02-11,0.01
81554,12.94,23.81,994.36,24.03,11.03.25 15-02-14,-0.01
82262,12.9,23.81,994.36,24.03,11.03.25 15-02-17,-0.01
81789,12.88,23.81,994.35,24.03,11.03.25 15-02-20,0.03
81789,12.88,23.81,994.35,24.02,11.03.25 15-02-24,-0.0
80859,12.92,23.81,994.34,24.02,11.03.25 15-02-27,-0.01
80175,12.96,23.81,994.35,24.02,11.03.25 15-02-30,0.01
80326,13.02,23.81,994.35,24.02,11.03.25 15-02-33,0.03
79725,13.12,23.81,994.35,24.02,11.03.25 15-02-36,0.03
79950,13.2,23.81,994.35,24.02,11.03.25 15-02-39,0.04
79429,13.29,23.81,994.36,24.02,11.03.25 15-02-42,0.01
78769,13.38,23.81,994.35,24.02,11.03.25 15-02-44,0.03
78407,13.47,23.81,994.35,24.02,11.03.25 15-02-48,-0.0
78335,13.49,23.81,994.36,24.02,11.03.25 15-02-51,0.0
78479,13.41,23.81,994.36,24.02,11.03.25 15-02-54,0.02
78987,13.34,23.81,994.36,24.02,11.03.25 15-02-56,0.01
78914,13.28,23.81,994.36,24.02,11.03.25 15-02-59,0.02
78769,13.24,23.81,994.37,24.02,11.03.25 15-03-05,0.02
76715,13.21,23.81,994.36,24.01,11.03.25 15-03-08,0.03
77271,13.21,23.81,994.36,24.01,11.03.25 15-03-12,0.02
77201,13.21,23.81,994.37,24.0,11.03.25 15-03-15,0.02
77764,13.2,23.81,994.36,24.0,11.03.25 15-03-18,0.01
77693,13.18,23.81,994.36,24.0,11.03.25 15-03-22,-0.0
77977,13.16,23.81,994.36,24.0,11.03.25 15-03-25,0.02
78624,13.15,23.81,994.37,24.01,11.03.25 15-03-28,0.01
78914,13.13,23.81,994.38,24.01,11.03.25 15-03-31,0.01
80477,13.1,23.75,994.38,24.01,11.03.25 15-03-33,0.02
79725,13.1,23.75,994.39,24.01,11.03.25 15-03-36,-0.01
80629,13.13,23.38,994.39,24.01,11.03.25 15-03-39,-0.01
81012,13.12,22.56,994.39,24.01,11.03.25 15-03-42,-0.03
80553,13.11,21.62,994.38,24.01,11.03.25 15-03-45,-0.05
81089,13.1,20.69,994.38,24.01,11.03.25 15-03-48,-0.02
81399,13.07,19.81,994.37,24.0,11.03.25 15-03-51,-0.03
80859,13.03,19.31,994.37,24.0,11.03.25 15-03-54,-0.04
80100,13.02,19.0,994.37,24.0,11.03.25 15-03-57,0.01
80629,13.02,18.69,994.37,24.01,11.03.25 15-04-00,0.0
81089,13.02,18.06,994.36,24.01,11.03.25 15-04-03,0.02
